latitude,longitude
-42.63,148.02
-42.63,148.02
-42.63,148.02
-42.63,148.02
-42.63,148.02
-42.63,148.02
-42.63,148.02
-42.63,148.02
-42.63,148.02
-42.63,148.02
-42.63,148.02
-42.63,148.02
-42.63,148.02
-42.63,148.02
-42.58,148.05
-42.58,148.05
-42.58,148.05
-42.58,148.05
-42.58,148.05
-42.58,148.05
-42.58,148.05
-42.58,148.05
-42.58,148.05
-42.58,148.05
-42.58,148.05
-42.58,148.05
-42.58,148.05
-42.58,148.05
-42.58,148.05
-42.58,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.55,147.95
-42.58,147.92
-42.58,147.92
-42.58,147.92
-42.58,147.92
-42.58,147.92
-42.58,147.92
-42.58,147.92
-42.58,147.92
-42.58,147.92
-42.58,147.92
-42.58,147.92
-42.58,147.92
-42.58,147.92
-42.52,147.97
-42.52,147.97
-42.52,147.97
-42.52,147.97
-42.52,147.97
-43.06,147.33
-43.06,147.33
-43.06,147.33
-43.06,147.33
-43.06,147.33
-43.06,147.33
-43.06,147.33
-43.06,147.33
-43.06,147.33
-43.06,147.33
-43.06,147.33
-43.06,147.33
-43.06,147.33
-43.06,147.33
-43.06,147.33
-43.06,147.33
-43.05,147.34
-43.05,147.34
-43.05,147.34
-43.05,147.34
-43.05,147.34
-43.05,147.34
-43.05,147.34
-43.05,147.34
-43.05,147.34
-43.05,147.34
-43.05,147.34
-43.05,147.34
-43.05,147.34
-43.05,147.34
-43.05,147.34
-43.05,147.34
-43.05,147.34
-43.05,147.34
-43.05,147.34
-43.05,147.34
-43.04,147.34
-43.04,147.34
-43.04,147.34
-43.04,147.34
-43.04,147.34
-43.04,147.34
-43.04,147.34
-43.04,147.34
-43.04,147.34
-43.04,147.34
-43.04,147.34
-43.04,147.34
-43.06,147.36
-43.06,147.36
-43.06,147.36
-43.06,147.36
-43.06,147.36
-43.06,147.36
-43.06,147.36
-43.06,147.36
-43.06,147.36
-43.06,147.36
-43.06,147.36
-43.06,147.36
-43.06,147.36
-43.06,147.36
-43.06,147.36
-43.06,147.36
-43.06,147.36
-43.06,147.36
-43.28,147.17
-43.28,147.17
-43.28,147.17
-43.28,147.17
-43.28,147.17
-43.28,147.17
-43.28,147.17
-43.28,147.17
-43.28,147.17
-43.28,147.17
-43.28,147.17
-43.27,147.14
-43.27,147.14
-43.27,147.14
-43.27,147.14
-43.27,147.14
-43.29,147.14
-43.29,147.14
-43.29,147.14
-43.29,147.14
-43.29,147.14
-43.29,147.14
-43.29,147.14
-43.29,147.14
-43.29,147.14
-43.29,147.14
-43.29,147.14
-43.29,147.14
-43.29,147.14
-43.29,147.14
-43.29,147.18
-43.29,147.18
-43.29,147.18
-43.29,147.18
-43.29,147.18
-43.29,147.18
-43.29,147.18
-43.29,147.18
-43.29,147.18
-43.29,147.18
-43.29,147.18
-43.29,147.18
-43.29,147.18
-43.29,147.18
-43.29,147.18
-43.29,147.18
-43.29,147.18
-43.29,147.18
-43.29,147.18
-42.72,148.01
-42.72,148.01
-42.72,148.01
-42.72,148.01
-42.72,148.01
-42.72,148.01
-42.72,148.01
-42.72,148.01
-42.72,148.01
-42.72,148.01
-42.72,148.01
-42.72,148.01
-42.72,148.01
-42.72,148.01
-42.72,148.01
-42.72,148.01
-42.72,148.01
-42.72,148.01
-42.72,148.01
-42.72,148.01
-42.58,148.06
-42.58,148.06
-42.58,148.06
-42.58,148.06
-42.58,148.06
-42.58,148.06
-42.58,148.06
-42.58,148.06
-42.58,148.06
-42.58,148.06
-42.58,148.06
-42.58,148.06
-42.58,148.06
-42.58,148.06
-42.58,148.06
-42.58,148.06
-42.58,148.06
-42.58,148.06
-42.6,148.05
-42.6,148.05
-42.6,148.05
-42.6,148.05
-42.6,148.05
-42.6,148.05
-42.6,148.05
-42.6,148.05
-42.6,148.05
-42.6,148.05
-42.6,148.05
-42.6,148.05
-42.6,148.05
-42.6,148.05
-42.6,148.05
-42.6,148.05
-42.6,148.05
-42.6,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.63,148.02
-42.63,148.02
-42.63,148.02
-42.63,148.02
-42.63,148.02
-42.63,148.02
-42.63,148.02
-42.63,148.02
-42.63,148.02
-42.63,148.02
-42.63,148.02
-42.63,148.02
-42.63,148.02
-42.63,148.02
-42.63,148.02
-42.63,148.02
-42.63,148.02
-42.58,148.05
-42.58,148.05
-42.58,148.05
-42.58,148.05
-42.58,148.05
-42.58,148.05
-42.58,148.05
-42.58,148.05
-42.58,148.05
-42.58,148.05
-42.58,148.05
-42.58,148.05
-42.58,148.05
-42.58,148.05
-42.58,148.05
-42.58,148.05
-42.58,148.05
-42.66,148.01
-42.66,148.01
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.55,147.95
-42.58,147.92
-42.58,147.92
-42.58,147.92
-42.58,147.92
-42.58,147.92
-42.58,147.92
-42.58,147.92
-42.58,147.92
-42.58,147.92
-42.58,147.92
-42.58,147.92
-42.58,147.92
-42.58,147.92
-42.58,147.92
-42.58,147.92
-42.52,147.97
-42.52,147.97
-42.52,147.97
-42.52,147.97
-42.52,147.97
-42.52,147.97
-42.52,147.97
-42.56,148.07
-42.56,148.07
-42.56,148.07
-42.56,148.07
-42.56,148.07
-42.56,148.07
-42.56,148.07
-42.56,148.07
-42.56,148.07
-42.56,148.07
-42.56,148.07
-42.56,148.07
-42.56,148.07
-42.56,148.07
-42.56,148.07
-42.56,148.07
-42.56,148.07
-42.56,148.07
-42.56,148.07
-42.56,148.07
-43.06,147.33
-43.06,147.33
-43.06,147.33
-43.06,147.33
-43.06,147.33
-43.06,147.33
-43.06,147.33
-43.06,147.33
-43.06,147.33
-43.06,147.33
-43.06,147.33
-43.06,147.33
-43.06,147.33
-43.05,147.34
-43.05,147.34
-43.05,147.34
-43.05,147.34
-43.05,147.34
-43.05,147.34
-43.05,147.34
-43.05,147.34
-43.05,147.34
-43.05,147.34
-43.05,147.34
-43.05,147.34
-43.05,147.34
-43.05,147.34
-43.05,147.34
-43.05,147.34
-43.05,147.34
-43.05,147.34
-43.05,147.34
-43.05,147.34
-43.06,147.36
-43.06,147.36
-43.06,147.36
-43.06,147.36
-43.06,147.36
-43.06,147.36
-43.06,147.36
-43.06,147.36
-43.06,147.36
-43.06,147.36
-43.06,147.36
-43.06,147.36
-43.06,147.36
-43.06,147.36
-43.06,147.36
-43.06,147.36
-43.06,147.36
-43.06,147.36
-43.06,147.36
-43.06,147.36
-43.04,147.34
-43.04,147.34
-43.04,147.34
-43.04,147.34
-43.04,147.34
-43.04,147.34
-43.04,147.34
-43.04,147.34
-43.04,147.34
-43.04,147.34
-43.01,147.33
-43.01,147.33
-43.01,147.33
-43.01,147.33
-43.01,147.33
-43.01,147.33
-43.01,147.33
-43.01,147.33
-43.01,147.33
-43.01,147.33
-43.01,147.33
-43.01,147.33
-43.01,147.33
-43.01,147.33
-43.01,147.33
-43.01,147.33
-43.28,147.17
-43.28,147.17
-43.28,147.17
-43.28,147.17
-43.28,147.17
-43.28,147.17
-43.28,147.17
-43.28,147.17
-43.28,147.17
-43.28,147.17
-43.28,147.17
-43.28,147.17
-43.28,147.17
-43.28,147.17
-43.28,147.17
-43.28,147.17
-43.27,147.14
-43.27,147.14
-43.27,147.14
-43.27,147.14
-43.27,147.14
-43.27,147.14
-43.27,147.14
-43.27,147.14
-43.27,147.14
-43.27,147.14
-43.27,147.14
-43.27,147.14
-43.27,147.14
-43.29,147.14
-43.29,147.14
-43.29,147.14
-43.29,147.14
-43.29,147.14
-43.29,147.14
-43.29,147.14
-43.29,147.14
-43.29,147.14
-43.29,147.14
-43.29,147.14
-43.29,147.14
-43.29,147.14
-43.29,147.14
-43.29,147.14
-43.29,147.14
-43.29,147.18
-43.29,147.18
-43.29,147.18
-43.29,147.18
-43.29,147.18
-43.29,147.18
-43.29,147.18
-43.29,147.18
-43.29,147.18
-43.29,147.18
-43.29,147.18
-43.29,147.18
-43.29,147.18
-43.29,147.18
-43.29,147.18
-43.29,147.18
-43.29,147.18
-43.29,147.18
-43.29,147.18
-41.87,148.31
-41.87,148.31
-41.87,148.31
-41.87,148.31
-41.87,148.31
-41.87,148.31
-41.87,148.31
-41.87,148.31
-41.87,148.31
-41.87,148.31
-41.87,148.31
-41.87,148.31
-41.87,148.31
-41.87,148.31
-41.87,148.31
-41.87,148.31
-41.87,148.31
-41.87,148.31
-41.87,148.31
-41.87,148.31
-41.87,148.31
-41.87,148.31
-41.87,148.31
-41.87,148.31
-41.87,148.31
-41.87,148.31
-41.87,148.31
-41.87,148.31
-41.87,148.31
-41.87,148.31
-41.87,148.31
-41.87,148.31
-41.87,148.31
-41.87,148.31
-41.87,148.31
-41.87,148.31
-41.87,148.31
-41.87,148.31
-41.87,148.31
-41.87,148.31
-41.87,148.31
-41.87,148.31
-41.87,148.31
-41.87,148.31
-41.87,148.31
-41.87,148.3
-41.87,148.3
-41.87,148.3
-41.87,148.3
-41.87,148.3
-41.87,148.3
-41.87,148.3
-41.87,148.3
-41.87,148.3
-41.87,148.3
-41.87,148.3
-41.87,148.3
-41.87,148.3
-41.87,148.3
-41.87,148.3
-41.87,148.3
-41.87,148.3
-41.88,148.31
-41.88,148.31
-41.88,148.31
-41.88,148.31
-41.88,148.31
-41.88,148.31
-41.88,148.31
-41.88,148.31
-41.88,148.31
-41.88,148.31
-41.88,148.31
-41.88,148.31
-41.88,148.31
-41.88,148.31
-41.88,148.31
-41.88,148.31
-41.88,148.31
-41.88,148.31
-41.88,148.31
-41.88,148.31
-41.9,148.32
-41.9,148.32
-41.9,148.32
-41.9,148.32
-41.9,148.32
-41.9,148.32
-41.9,148.32
-41.9,148.32
-41.9,148.32
-41.9,148.32
-41.9,148.32
-43.33,145.97
-43.33,145.97
-43.33,145.97
-43.33,145.97
-43.33,145.97
-43.33,145.97
-43.33,145.97
-43.33,145.97
-43.33,145.97
-43.33,145.97
-43.33,145.97
-43.33,145.97
-43.33,145.97
-43.33,145.97
-43.33,145.97
-43.33,145.97
-43.42,145.97
-43.42,145.97
-43.42,145.97
-43.42,145.97
-43.42,145.97
-43.3,145.93
-43.3,145.93
-43.3,145.93
-43.3,145.93
-43.3,145.93
-43.3,145.93
-43.3,145.93
-43.3,145.93
-43.3,145.93
-43.3,145.93
-43.36,145.96
-43.36,145.96
-43.36,145.96
-43.36,145.96
-43.36,145.96
-43.36,145.96
-43.36,145.96
-43.36,145.96
-43.36,145.96
-43.36,145.96
-43.36,145.96
-43.36,145.96
-43.36,145.96
-43.36,145.96
-43.36,145.96
-43.36,145.96
-43.36,145.96
-43.36,145.96
-43.36,145.96
-43.31,145.84
-43.31,145.84
-43.31,145.84
-43.31,145.84
-43.3,145.92
-43.3,145.92
-43.3,145.92
-43.3,145.92
-43.3,145.92
-43.3,145.92
-43.3,145.92
-43.3,145.92
-43.3,145.92
-43.3,145.82
-43.31,145.9
-43.31,145.9
-43.31,145.9
-43.31,145.9
-43.31,145.9
-43.31,145.9
-43.31,145.9
-43.31,145.9
-43.31,145.9
-43.31,145.9
-43.31,145.9
-43.31,145.9
-43.31,145.9
-43.31,145.9
-43.42,145.97
-43.42,145.97
-43.42,145.97
-43.42,145.97
-43.42,145.97
-43.42,145.97
-43.42,145.97
-43.42,145.97
-43.42,145.97
-43.42,145.97
-43.42,145.97
-43.42,145.97
-43.29,145.92
-43.29,145.92
-43.29,145.92
-43.29,145.92
-43.29,145.92
-43.29,145.92
-43.29,145.92
-43.29,145.92
-43.29,145.92
-43.3,145.9
-35.08,150.79
-35.09,150.8
-35.09,150.8
-35.09,150.8
-35.09,150.8
-35.09,150.8
-35.09,150.8
-35.09,150.8
-35.09,150.8
-35.02,150.76
-35.02,150.76
-35.02,150.76
-35.02,150.76
-35.02,150.76
-35.02,150.76
-35.02,150.76
-35.04,150.68
-35.04,150.68
-35.04,150.68
-35.04,150.68
-35.04,150.68
-35.04,150.68
-35.04,150.68
-35.04,150.68
-35.04,150.68
-35.04,150.68
-35.04,150.68
-35.04,150.68
-35.04,150.68
-35.04,150.68
-35.04,150.68
-35.04,150.68
-35.04,150.68
-35.04,150.68
-35.04,150.68
-35.1,150.7
-35.1,150.7
-35.1,150.7
-35.1,150.7
-35.1,150.7
-35.1,150.7
-35.1,150.7
-35.1,150.7
-35.1,150.7
-35.1,150.7
-35.1,150.7
-35.1,150.7
-35.1,150.7
-35.1,150.7
-35.1,150.7
-35.1,150.7
-35.1,150.7
-35.01,150.72
-35.01,150.72
-35.01,150.72
-35.01,150.72
-35.01,150.72
-35.01,150.72
-35.01,150.72
-35.01,150.72
-35.01,150.72
-35.01,150.72
-35.01,150.72
-35.01,150.72
-35.01,150.72
-35.01,150.72
-35.01,150.72
-35.01,150.72
-35.01,150.72
-35.01,150.72
-35.01,150.72
-35.07,150.77
-35.07,150.77
-35.07,150.77
-35.07,150.77
-35.07,150.77
-35.07,150.77
-35.07,150.77
-35.07,150.77
-35.07,150.77
-35.07,150.77
-35.07,150.77
-35.07,150.77
-35.07,150.77
-35.07,150.77
-35.07,150.77
-35.07,150.77
-35.07,150.77
-35.03,150.78
-35.03,150.78
-35.03,150.78
-35.03,150.78
-35.03,150.78
-35.03,150.78
-35.03,150.78
-35.03,150.78
-35.03,150.78
-35.09,150.69
-35.09,150.69
-35.09,150.69
-35.09,150.69
-35.09,150.69
-35.09,150.69
-35.09,150.69
-35.09,150.69
-35.09,150.69
-35.09,150.69
-35.09,150.69
-35.09,150.69
-35.09,150.69
-35.04,150.68
-35.04,150.68
-35.04,150.68
-35.04,150.68
-35.04,150.68
-35.04,150.68
-35.04,150.68
-35.04,150.68
-35.04,150.68
-35.04,150.68
-35.04,150.68
-35.04,150.68
-35.04,150.68
-35.04,150.68
-35.04,150.68
-35.04,150.68
-35.04,150.68
-35.12,150.71
-35.12,150.71
-35.12,150.71
-35.12,150.71
-35.12,150.71
-35.12,150.71
-35.12,150.71
-35.12,150.71
-35.12,150.71
-35.12,150.71
-35.12,150.71
-35.12,150.71
-35.12,150.71
-35.11,150.77
-35.11,150.77
-35.11,150.77
-35.07,150.7
-35.07,150.7
-35.07,150.7
-35.07,150.7
-35.07,150.7
-35.07,150.7
-35.07,150.7
-35.07,150.7
-35.07,150.7
-35.07,150.7
-35.07,150.7
-35.07,150.7
-35.07,150.7
-35.07,150.7
-35.07,150.7
-35.07,150.7
-35.13,150.73
-35.13,150.73
-35.13,150.73
-35.13,150.73
-35.05,150.84
-35.12,150.76
-35.12,150.76
-35.12,150.76
-35.12,150.76
-35.08,150.8
-35.06,150.77
-35.06,150.77
-35.06,150.78
-35.06,150.78
-35.06,150.78
-35.06,150.78
-35.06,150.78
-35.06,150.78
-35.06,150.78
-35.06,150.78
-35.07,150.7
-35.07,150.7
-35.07,150.7
-35.07,150.7
-35.07,150.7
-35.07,150.7
-35.07,150.7
-35.07,150.7
-35.07,150.7
-35.07,150.7
-35.07,150.7
-35.07,150.7
-35.07,150.7
-35.07,150.7
-35.07,150.7
-35.07,150.7
-35.07,150.7
-35.08,150.78
-35.08,150.78
-35.08,150.78
-35.04,150.83
-35.04,150.83
-35.04,150.83
-35.01,150.73
-35.01,150.73
-35.01,150.73
-35.01,150.73
-35.01,150.73
-35.01,150.73
-35.01,150.73
-35.01,150.73
-35.01,150.73
-35.01,150.73
-35.01,150.73
-35.01,150.73
-35.01,150.73
-35.01,150.73
-35.01,150.73
-35.01,150.73
-35.01,150.73
-35.01,150.73
-35.01,150.73
-35.01,150.73
-35.12,150.75
-35.12,150.75
-35.12,150.75
-35.12,150.75
-35.12,150.75
-35.12,150.75
-35.08,150.78
-35.08,150.78
-35.08,150.78
-35.08,150.78
-41.01,144.61
-41.01,144.61
-40.93,144.62
-40.9,144.65
-42.2,145.18
-42.2,145.18
-42.2,145.18
-42.2,145.18
-42.2,145.18
-42.2,145.18
-42.2,145.18
-42.2,145.18
-42.2,145.18
-42.2,145.18
-42.2,145.18
-42.2,145.18
-42.2,145.18
-42.2,145.18
-42.2,145.18
-42.2,145.18
-42.2,145.18
-42.2,145.18
-42.2,145.18
-42.2,145.18
-42.2,145.18
-42.2,145.18
-42.2,145.18
-42.2,145.18
-42.2,145.18
-42.2,145.18
-42.2,145.18
-42.2,145.18
-42.2,145.18
-42.2,145.18
-42.2,145.18
-42.2,145.18
-42.2,145.18
-42.2,145.18
-42.2,145.18
-42.2,145.18
-42.2,145.18
-42.2,145.18
-42.2,145.2
-42.2,145.2
-42.2,145.2
-42.2,145.2
-42.2,145.2
-42.2,145.2
-42.2,145.2
-42.2,145.2
-42.2,145.2
-42.2,145.2
-42.2,145.2
-42.2,145.2
-42.2,145.2
-42.2,145.2
-42.2,145.2
-42.2,145.2
-42.2,145.2
-42.2,145.2
-42.2,145.17
-42.2,145.17
-42.2,145.17
-42.2,145.17
-42.2,145.17
-42.2,145.17
-42.2,145.17
-42.2,145.17
-42.2,145.17
-42.2,145.17
-42.2,145.17
-42.2,145.17
-42.2,145.17
-42.2,145.17
-42.2,145.17
-42.2,145.17
-42.2,145.17
-42.2,145.17
-42.2,145.17
-42.2,145.17
-42.2,145.17
-42.2,145.17
-42.2,145.17
-42.2,145.17
-42.2,145.17
-42.2,145.17
-42.2,145.17
-42.2,145.17
-42.2,145.17
-42.2,145.17
-42.2,145.17
-42.2,145.17
-42.2,145.17
-42.31,145.19
-42.21,145.19
-42.21,145.19
-42.21,145.19
-42.21,145.19
-42.21,145.19
-40.64,144.7
-40.64,144.7
-40.64,144.7
-40.64,144.7
-40.64,144.7
-40.67,144.68
-40.67,144.68
-40.67,144.68
-40.67,144.68
-40.67,144.68
-40.67,144.68
-40.67,144.68
-40.67,144.68
-40.67,144.68
-43.13,147.4
-43.13,147.4
-43.13,147.4
-42.97,147.99
-42.97,147.99
-42.97,147.99
-42.97,147.99
-42.97,147.99
-42.97,147.99
-42.97,147.99
-43,147.95
-43,147.95
-43,147.95
-43.06,147.95
-43.06,147.95
-43.06,147.95
-43.06,147.95
-43.06,147.95
-43.06,147.95
-43.06,147.95
-43.06,147.95
-43.06,147.95
-43.06,147.95
-43.06,147.95
-43.06,147.95
-43.06,147.95
-43.06,147.95
-43.06,147.95
-43.06,147.95
-43.06,147.95
-43.06,147.95
-43.06,147.95
-43.06,147.95
-43.06,147.95
-43.06,147.95
-43.06,147.95
-43.06,147.95
-43.06,147.95
-43.06,147.95
-43.15,147.87
-43.15,147.87
-43.15,147.87
-43.15,147.87
-43.15,147.87
-43.15,147.87
-43.15,147.87
-43.15,147.87
-43.15,147.87
-43.15,147.87
-43.15,147.87
-43.15,147.87
-42.88,147.97
-42.88,147.97
-42.88,147.97
-42.88,147.97
-42.88,147.97
-42.88,147.97
-42.88,147.97
-42.88,147.97
-43.15,147.87
-43.15,147.87
-43.15,147.87
-43.15,147.87
-43.15,147.87
-43.15,147.87
-43.15,147.87
-43.15,147.87
-43.15,147.87
-43.15,147.87
-43.15,147.87
-43.15,147.87
-42.87,147.96
-42.87,147.96
-42.87,147.96
-42.87,147.96
-42.87,147.96
-42.87,147.96
-42.87,147.96
-42.87,147.96
-42.87,147.96
-42.87,147.96
-42.87,147.96
-42.87,147.96
-42.87,147.96
-42.87,147.96
-42.87,147.96
-43.14,147.87
-43.14,147.87
-43.14,147.87
-43.14,147.87
-43.14,147.87
-43.14,147.87
-43.14,147.87
-43.14,147.87
-43.14,147.87
-43.14,147.87
-43.14,147.87
-43.14,147.87
-35.67,150.31
-35.67,150.31
-35.67,150.31
-35.67,150.31
-35.67,150.31
-35.53,150.42
-35.53,150.42
-35.53,150.42
-35.53,150.42
-35.53,150.42
-35.53,150.42
-35.53,150.42
-35.53,150.42
-35.53,150.42
-35.53,150.42
-35.53,150.42
-35.72,150.27
-35.72,150.27
-35.72,150.27
-35.72,150.27
-35.72,150.27
-35.72,150.25
-35.72,150.25
-35.72,150.25
-35.72,150.25
-35.72,150.25
-35.72,150.25
-35.72,150.25
-35.72,150.25
-35.72,150.25
-35.72,150.25
-35.72,150.25
-35.53,150.41
-35.53,150.41
-35.53,150.41
-35.53,150.41
-35.53,150.41
-35.53,150.41
-35.53,150.41
-35.53,150.41
-35.53,150.41
-35.53,150.41
-35.53,150.41
-35.53,150.42
-35.53,150.42
-35.53,150.42
-35.53,150.42
-35.53,150.42
-35.53,150.42
-35.53,150.42
-35.55,150.39
-35.77,150.23
-35.83,150.21
-35.83,150.21
-35.83,150.21
-35.83,150.21
-35.83,150.21
-35.83,150.21
-35.83,150.21
-35.82,150.23
-35.75,150.26
-35.75,150.26
-35.75,150.26
-35.75,150.26
-35.75,150.26
-35.75,150.26
-35.78,150.23
-35.78,150.23
-35.78,150.23
-35.78,150.23
-35.78,150.23
-35.86,150.19
-35.83,150.23
-35.83,150.23
-35.83,150.23
-35.86,150.19
-35.86,150.19
-35.86,150.19
-35.86,150.19
-35.86,150.19
-35.86,150.19
-35.86,150.19
-35.86,150.19
-35.86,150.19
-35.86,150.19
-35.86,150.19
-35.86,150.19
-35.86,150.19
-35.86,150.19
-35.86,150.19
-35.86,150.19
-40.78,147.64
-40.78,147.64
-40.74,148.12
-40.74,148.12
-40.74,148.12
-40.74,148.12
-40.74,148.12
-40.74,148.12
-40.74,148.12
-40.74,148.12
-40.74,148.12
-40.74,148.12
-40.74,148.12
-40.74,148.12
-40.74,148.12
-40.74,148.12
-40.74,148.12
-40.73,148.13
-40.73,148.13
-40.73,148.13
-40.73,148.13
-40.73,148.13
-40.73,148.13
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.57,148.08
-42.57,148.08
-42.57,148.08
-42.57,148.08
-42.57,148.08
-42.57,148.08
-42.57,148.08
-42.57,148.08
-42.57,148.08
-42.57,148.08
-42.57,148.08
-42.57,148.08
-42.57,148.08
-42.57,148.08
-42.57,148.08
-42.57,148.08
-42.57,148.08
-42.57,148.08
-42.57,148.08
-42.57,148.08
-42.56,148.07
-42.56,148.07
-42.56,148.07
-42.56,148.07
-42.56,148.07
-42.56,148.07
-42.56,148.07
-42.56,148.07
-42.56,148.07
-42.56,148.07
-42.56,148.07
-42.56,148.07
-42.56,148.07
-42.72,148.01
-42.72,148.01
-42.72,148.01
-42.72,148.01
-42.72,148.01
-42.72,148.01
-42.72,148.01
-42.72,148.01
-42.72,148.01
-42.72,148.01
-42.72,148.01
-42.72,148.01
-42.72,148.01
-42.72,148.01
-42.72,148.01
-42.72,148.01
-42.72,148.01
-42.72,148.01
-42.72,148.01
-42.58,148.11
-42.58,148.11
-42.58,148.11
-42.58,148.11
-42.58,148.11
-42.58,148.11
-42.58,148.11
-42.58,148.11
-42.58,148.11
-42.58,148.11
-42.58,148.11
-42.58,148.11
-42.58,148.11
-42.58,148.11
-42.58,148.11
-42.58,148.11
-42.58,148.11
-42.58,148.11
-42.58,148.11
-42.58,148.11
-42.58,148.11
-42.58,148.11
-42.58,148.11
-42.58,148.11
-42.58,148.11
-42.58,148.11
-42.58,148.11
-42.58,148.11
-42.58,148.11
-42.58,148.11
-42.58,148.11
-42.58,148.11
-42.58,148.11
-42.58,148.11
-42.58,148.11
-42.58,148.11
-42.58,148.06
-42.58,148.06
-42.58,148.06
-42.58,148.06
-42.58,148.06
-42.58,148.06
-42.58,148.06
-42.58,148.06
-42.58,148.06
-42.58,148.06
-42.58,148.06
-42.58,148.06
-42.58,148.06
-42.58,148.06
-42.58,148.06
-42.6,148.05
-42.6,148.05
-42.6,148.05
-42.6,148.05
-42.6,148.05
-42.6,148.05
-42.6,148.05
-42.6,148.05
-42.6,148.05
-42.6,148.05
-42.6,148.05
-42.6,148.05
-42.6,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.59,148.05
-42.58,148.05
-42.58,148.05
-42.58,148.05
-42.58,148.05
-42.58,148.05
-42.58,148.05
-42.58,148.05
-42.58,148.05
-42.58,148.05
-42.58,148.05
-42.58,148.05
-42.58,148.05
-42.58,148.05
-42.58,148.05
-42.51,148
-42.51,148
-42.51,148
-42.51,148
-42.51,148
-42.51,148
-42.51,148
-42.51,148
-42.51,148
-42.51,148
-42.51,148
-42.51,148
-42.55,147.95
-42.55,147.95
-42.55,147.95
-42.55,147.95
-42.55,147.95
-42.55,147.95
-42.52,147.97
-42.52,147.97
-42.52,147.97
-42.52,147.97
-42.52,147.97
-42.52,147.97
-42.66,148.01
-42.66,148.01
-42.66,148.01
-42.66,148.01
-42.66,148.01
-42.63,148.02
-42.63,148.02
-42.63,148.02
-42.63,148.02
-42.63,148.02
-42.63,148.02
-42.63,148.02
-42.63,148.02
-42.63,148.02
-42.63,148.02
-42.63,148.02
-42.63,148.02
-42.58,147.92
-42.58,147.92
-42.58,147.92
-42.58,147.92
-42.58,147.92
-42.58,147.92
-42.58,147.92
-42.58,147.92
-42.58,147.92
-42.58,147.92
-42.58,147.92
-42.58,147.92
-42.58,147.92
-42.58,147.92
-42.58,147.92
-43.13,147.96
-43.13,147.96
-43.13,147.96
-43.13,147.96
-43.13,147.96
-43.13,147.96
-43.13,147.96
-43.13,147.96
-43.13,147.96
-43.13,147.96
-43.13,147.96
-43.13,147.96
-43.13,147.96
-43.13,147.96
-43.13,147.96
-43.13,147.96
-43.13,147.96
-43.13,147.96
-42.31,148.24
-42.31,148.24
-42.31,148.24
-42.31,148.24
-42.31,148.24
-42.31,148.24
-42.31,148.24
-42.31,148.24
-42.31,148.24
-42.31,148.24
-42.3,148.28
-42.3,148.28
-42.3,148.28
-42.3,148.28
-42.3,148.28
-42.3,148.28
-42.3,148.28
-42.3,148.28
-42.3,148.28
-42.3,148.28
-42.3,148.28
-42.3,148.28
-42.3,148.28
-42.3,148.28
-42.3,148.28
-42.3,148.28
-42.3,148.28
-42.3,148.28
-41.25,148.32
-41.25,148.32
-41.25,148.32
-41.25,148.32
-41.25,148.32
-41.25,148.32
-41.25,148.32
-41.25,148.32
-41.25,148.32
-41.25,148.32
-41.25,148.32
-41.25,148.33
-41.25,148.33
-41.25,148.33
-41.25,148.33
-41.25,148.33
-41.25,148.33
-41.25,148.33
-41.25,148.33
-41.25,148.33
-41.25,148.33
-41.25,148.33
-41.25,148.33
-41.27,148.35
-41.27,148.35
-41.27,148.35
-41.27,148.35
-41.27,148.35
-41.27,148.35
-41.27,148.35
-41.27,148.35
-41.27,148.35
-41.27,148.35
-41.27,148.35
-41.27,148.35
-41.27,148.35
-41.25,148.32
-41.25,148.32
-41.25,148.32
-41.25,148.32
-41.25,148.32
-41.25,148.32
-41.25,148.32
-41.25,148.32
-41.25,148.32
-41.25,148.32
-41.25,148.32
-41.25,148.32
-41.25,148.32
-41.25,148.32
-41.25,148.32
-41.25,148.32
-41.25,148.32
-41.25,148.32
-41.25,148.32
-41.25,148.32
-41.25,148.32
-41.25,148.32
-41.25,148.32
-41.25,148.32
-41.25,148.32
-41.25,148.32
-41.25,148.32
-41.25,148.32
-41.25,148.32
-41.25,148.32
-41.27,148.35
-41.27,148.35
-41.27,148.35
-41.27,148.35
-41.27,148.35
-41.27,148.35
-41.27,148.35
-41.27,148.35
-41.27,148.35
-41.27,148.35
-41.27,148.35
